station_code,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,Lon,Lat,keyregion2018,station,City,ProvinceZH
2354A,0,Jiangxi,Xinyu,none,FALSE,FALSE,none,184,134,184,Xinyu,114.9289,27.8328,NA,第二水厂,新余,江西
2355A,0,Jiangxi,Xinyu,none,FALSE,FALSE,none,184,134,184,Xinyu,114.9314,27.8036,NA,市气象局,新余,江西
2356A,0,Jiangxi,Xinyu,none,FALSE,FALSE,none,184,134,184,Xinyu,114.9119,27.8042,NA,新钢氧气厂,新余,江西
2357A,0,Jiangxi,Yingtan,none,FALSE,FALSE,none,186,352,186,Yingtan,116.9622,28.095,NA,龙虎山,鹰潭,江西
2358A,0,Jiangxi,Yingtan,none,FALSE,FALSE,none,186,352,186,Yingtan,117.0564,28.2642,NA,新监测站,鹰潭,江西
2359A,0,Jiangxi,Yingtan,none,FALSE,FALSE,none,186,352,186,Yingtan,117.0281,28.2403,NA,财苑宾馆,鹰潭,江西
2360A,0,Jiangxi,Yingtan,none,FALSE,FALSE,none,186,352,186,Yingtan,117.0222,28.2264,NA,体育馆,鹰潭,江西
2361A,0,Jiangxi,Yingtan,none,FALSE,FALSE,none,186,352,186,Yingtan,116.9983,28.2169,NA,三川水表,鹰潭,江西
2362A,0,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,114.9064,25.9118,NA,通天岩,赣州,江西
2363A,0,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,114.9367,25.8664,NA,地委,赣州,江西
2364A,0,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,114.9461,25.8481,NA,气象台,赣州,江西
2365A,0,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,114.9322,25.8333,NA,市图书馆,赣州,江西
2366A,0,Jiangxi,Ganzhou,none,FALSE,FALSE,none,177,323,177,Ganzhou,114.8905,25.8471,NA,华坚鞋城,赣州,江西
2367A,0,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,114.9817,27.0658,NA,红声器材厂,吉安,江西
2368A,0,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,114.9739,27.11,NA,市森林工业局,吉安,江西
2369A,0,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,114.99,27.1311,NA,市环境监测站,吉安,江西
2370A,0,Jiangxi,Ji'an,none,FALSE,FALSE,none,178,99,178,Ji'an,115.0075,27.0983,NA,青原区法院,吉安,江西
2371A,0,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,114.3442,27.8036,NA,槟榔水业,宜春,江西
2372A,0,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,114.3806,27.8014,NA,市中国银行,宜春,江西
2373A,0,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,114.3953,27.7842,NA,市石油公司,宜春,江西
2374A,0,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,114.3703,27.7914,NA,市气象局,宜春,江西
2375A,0,Jiangxi,Yichun,none,FALSE,FALSE,none,185,71,185,Yichun,114.4011,27.8072,NA,市广电局,宜春,江西
2376A,0,Jiangxi,Fuzhou,none,FALSE,FALSE,none,176,218,176,Fuzhou,116.2239,28.0797,NA,桐源党溪,抚州,江西
2377A,0,Jiangxi,Fuzhou,none,FALSE,FALSE,none,176,218,176,Fuzhou,116.3553,27.9883,NA,市站,抚州,江西
2378A,0,Jiangxi,Fuzhou,none,FALSE,FALSE,none,176,218,176,Fuzhou,116.3598,27.9639,NA,血防站,抚州,江西
2379A,0,Jiangxi,Fuzhou,none,FALSE,FALSE,none,176,218,176,Fuzhou,116.3574,28.0005,NA,采茶剧团,抚州,江西
2380A,0,Jiangxi,Fuzhou,none,FALSE,FALSE,none,176,218,176,Fuzhou,116.385,27.9647,NA,医学分院,抚州,江西
2381A,0,Jiangxi,Shangrao,none,FALSE,FALSE,none,183,28,183,Shangrao,118.0058,28.4569,NA,百草园,上饶,江西
2382A,0,Jiangxi,Shangrao,none,FALSE,FALSE,none,183,28,183,Shangrao,117.973,28.4459,NA,市监测站,上饶,江西
2383A,0,Jiangxi,Shangrao,none,FALSE,FALSE,none,183,28,183,Shangrao,117.9511,28.4622,NA,凤凰光学,上饶,江西
2384A,0,Jiangxi,Shangrao,none,FALSE,FALSE,none,183,28,183,Shangrao,117.9033,28.4303,NA,开发区管委会,上饶,江西
2385A,0,Henan,Hebi,26+2,FALSE,FALSE,none,115,350,115,Hebi,114.17,35.9019,2+26,市监测站,鹤壁,河南
2386A,0,Henan,Hebi,26+2,FALSE,FALSE,none,115,350,115,Hebi,114.2956,35.7511,2+26,市交警支队,鹤壁,河南
2387A,0,Henan,Hebi,26+2,FALSE,FALSE,none,115,350,115,Hebi,114.2878,35.7306,2+26,迎宾馆,鹤壁,河南
2388A,0,Henan,Xinxiang,26+2,FALSE,FALSE,none,126,135,126,Xinxiang,113.926,35.279,2+26,科技学院,新乡,河南
2389A,0,Henan,Xinxiang,26+2,FALSE,FALSE,none,126,135,126,Xinxiang,113.836,35.31,2+26,环保西院,新乡,河南
2390A,0,Henan,Xinxiang,26+2,FALSE,FALSE,none,126,135,126,Xinxiang,113.884,35.272,2+26,开发区,新乡,河南
2391A,0,Henan,Xinxiang,26+2,FALSE,FALSE,none,126,135,126,Xinxiang,113.883,35.303,2+26,环保东院,新乡,河南
2392A,0,Henan,Puyang,26+2,FALSE,FALSE,none,123,152,123,Puyang,115.031,35.763,2+26,环保局,濮阳,河南
2393A,0,Henan,Puyang,26+2,FALSE,FALSE,none,123,152,123,Puyang,114.9906,35.767,2+26,紭天威,濮阳,河南
2394A,0,Henan,Puyang,26+2,FALSE,FALSE,none,123,152,123,Puyang,115.0628,35.7672,2+26,油田运输公司,濮阳,河南
2395A,0,Henan,Puyang,26+2,FALSE,FALSE,none,123,152,123,Puyang,115.0772,35.767,2+26,油田物探公司,濮阳,河南
2396A,0,Henan,Xuchang,neighbor1,FALSE,FALSE,none,128,321,128,Xuchang,113.8331,34.0117,NA,监测站,许昌,河南
2397A,0,Henan,Xuchang,neighbor1,FALSE,FALSE,none,128,321,128,Xuchang,113.8208,34.0314,NA,环保局,许昌,河南
2398A,0,Henan,Xuchang,neighbor1,FALSE,FALSE,none,128,321,128,Xuchang,113.7906,33.9953,NA,开发区,许昌,河南
2399A,0,Henan,Luohe,neighbor2,FALSE,FALSE,none,119,197,119,Luohe,114.056,33.567,NA,三五一五工厂,漯河,河南
2400A,0,Henan,Luohe,neighbor2,FALSE,FALSE,none,119,197,119,Luohe,114.005,33.568,NA,漯河大学,漯河,河南
2401A,0,Henan,Luohe,neighbor2,FALSE,FALSE,none,119,197,119,Luohe,114.014,33.581,NA,水利局,漯河,河南
2402A,0,Henan,Luohe,neighbor2,FALSE,FALSE,none,119,197,119,Luohe,114.0322,33.5653,NA,广电局,漯河,河南
2403A,0,Henan,Nanyang,neighbor2,FALSE,FALSE,none,121,91,121,Nanyang,112.5192,32.9917,NA,环保局　,南阳,河南
2404A,0,Henan,Nanyang,neighbor2,FALSE,FALSE,none,121,91,121,Nanyang,112.5224,33.0122,NA,瓦房庄,南阳,河南
2405A,0,Henan,Nanyang,neighbor2,FALSE,FALSE,none,121,91,121,Nanyang,112.5003,32.9735,NA,汉画馆,南阳,河南
2406A,0,Henan,Nanyang,neighbor2,FALSE,FALSE,none,121,91,121,Nanyang,112.5573,33.027,NA,气象站,南阳,河南
2407A,0,Henan,Nanyang,neighbor2,FALSE,FALSE,none,121,91,121,Nanyang,112.55,32.9683,NA,理工学院,南阳,河南
2408A,0,Henan,Shangqiu,neighbor1,FALSE,FALSE,none,125,84,125,Shangqiu,115.6697,34.4286,NA,环境监测站　,商丘,河南
2409A,0,Henan,Shangqiu,neighbor1,FALSE,FALSE,none,125,84,125,Shangqiu,115.6558,34.429,NA,粮食局　,商丘,河南
2410A,0,Henan,Shangqiu,neighbor1,FALSE,FALSE,none,125,84,125,Shangqiu,115.6386,34.407,NA,睢阳区环保局　,商丘,河南
2411A,0,Henan,Shangqiu,neighbor1,FALSE,FALSE,none,125,84,125,Shangqiu,115.6578,34.402,NA,第三人民医院　,商丘,河南
2420A,0,Henan,Zhumadian,neighbor2,FALSE,FALSE,none,131,319,131,Zhumadian,114.018,32.965,NA,市一纸厂　,驻马店,河南
2421A,0,Henan,Zhumadian,neighbor2,FALSE,FALSE,none,131,319,131,Zhumadian,114.0131,33.0069,NA,市彩印厂　,驻马店,河南
2422A,0,Henan,Zhumadian,neighbor2,FALSE,FALSE,none,131,319,131,Zhumadian,113.996,32.996,NA,天方二分厂　,驻马店,河南
2423A,0,Hubei,Huangshi,none,FALSE,FALSE,none,135,318,135,Huangshi,115.0625,30.2352,NA,沈家营,黄石,湖北
2424A,0,Hubei,Huangshi,none,FALSE,FALSE,none,135,318,135,Huangshi,115.0767,30.2028,NA,陈家湾,黄石,湖北
2425A,0,Hubei,Huangshi,none,FALSE,FALSE,none,135,318,135,Huangshi,114.9551,30.1765,NA,新下陆,黄石,湖北
2426A,0,Hubei,Huangshi,none,FALSE,FALSE,none,135,318,135,Huangshi,114.8949,30.2043,NA,铁山,黄石,湖北
2427A,0,Hubei,Huangshi,none,FALSE,FALSE,none,135,318,135,Huangshi,115.0264,30.2099,NA,经济开发区,黄石,湖北
2428A,0,Hubei,Shiyan,neighbor2,FALSE,FALSE,none,140,101,140,Shiyan,111.0419,32.395,NA,武当山,十堰,湖北
2429A,0,Hubei,Shiyan,neighbor2,FALSE,FALSE,none,140,101,140,Shiyan,110.78,32.6494,NA,滨河新村,十堰,湖北
2430A,0,Hubei,Shiyan,neighbor2,FALSE,FALSE,none,140,101,140,Shiyan,110.7258,32.6389,NA,刘家沟,十堰,湖北
2431A,0,Hubei,Shiyan,neighbor2,FALSE,FALSE,none,140,101,140,Shiyan,110.8839,32.5714,NA,铁二处,十堰,湖北
2432A,0,Hubei,Xiangyang,NA,NA,NA,NA,144,308,144,Xiangfan,112.155,32.0197,NA,襄城运动路,襄阳,湖北
2433A,0,Hubei,Xiangyang,NA,NA,NA,NA,144,308,144,Xiangfan,112.1392,32.0564,NA,樊城新华路,襄阳,湖北
2434A,0,Hubei,Xiangyang,NA,NA,NA,NA,144,308,144,Xiangfan,112.1825,32.1142,NA,高新管委会,襄阳,湖北
2435A,0,Hubei,Xiangyang,NA,NA,NA,NA,144,308,144,Xiangfan,112.2106,32.0903,NA,襄州航空路,襄阳,湖北
2436A,0,Hubei,Ezhou,neighbor2,FALSE,FALSE,none,133,302,133,Ezhou,114.8878,30.3944,NA,市政府,鄂州,湖北
2437A,0,Hubei,Ezhou,neighbor2,FALSE,FALSE,none,133,302,133,Ezhou,114.8989,30.3714,NA,赵家坝,鄂州,湖北
2438A,0,Hubei,Ezhou,neighbor2,FALSE,FALSE,none,133,302,133,Ezhou,114.8131,30.4133,NA,凡口开发区,鄂州,湖北
2439A,0,Hubei,Jingmen,neighbor2,FALSE,FALSE,none,136,341,136,Jingmen,112.2014,31.0483,NA,竹园小学,荆门,湖北
2440A,0,Hubei,Jingmen,neighbor2,FALSE,FALSE,none,136,341,136,Jingmen,112.1969,30.9892,NA,掇刀,荆门,湖北
2441A,0,Hubei,Jingmen,neighbor2,FALSE,FALSE,none,136,341,136,Jingmen,112.2211,31.0386,NA,石化一小,荆门,湖北
2442A,0,Hubei,Jingmen,neighbor2,FALSE,FALSE,none,136,341,136,Jingmen,112.1931,31.0375,NA,市政府,荆门,湖北
2443A,0,Hubei,Xiaogan,neighbor2,FALSE,FALSE,none,147,104,147,Xiaogan,113.9153,30.9285,NA,文化路,孝感,湖北
2444A,0,Hubei,Xiaogan,neighbor2,FALSE,FALSE,none,147,104,147,Xiaogan,113.942,30.9075,NA,东城区,孝感,湖北
2445A,0,Hubei,Huanggang,none,FALSE,FALSE,none,133,316,133,Ezhou,114.8857,30.4522,NA,大洲岛,黄冈,湖北
2446A,0,Hubei,Huanggang,none,FALSE,FALSE,none,133,316,133,Ezhou,114.9028,30.4742,NA,职工中心,黄冈,湖北
2447A,0,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,114.3036,29.8181,NA,森林公园,咸宁,湖北
2448A,0,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,114.3231,29.8211,NA,市发改委,咸宁,湖北
2449A,0,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,114.2894,29.8539,NA,咸安区政府,咸宁,湖北
2450A,0,Hubei,Xianning,none,FALSE,FALSE,none,145,38,145,Xianning,114.3372,29.8686,NA,长江产业园,咸宁,湖北
2451A,0,Hubei,Suizhou,NA,NA,NA,NA,141,358,141,Suizhou Shi,113.3583,31.7275,NA,市委党校,随州,湖北
2452A,0,Hubei,Suizhou,NA,NA,NA,NA,141,358,141,Suizhou Shi,113.3833,31.6908,NA,市林业局,随州,湖北
2453A,0,Hubei,Suizhou,NA,NA,NA,NA,141,358,141,Suizhou Shi,113.3983,31.7308,NA,市立交桥水厂,随州,湖北
2454A,0,Hubei,Enshi,NA,NA,NA,NA,132,193,132,Enshi Tujia and Miao,109.5039,30.2989,NA,湖北民院,恩施州,湖北
2455A,0,Hubei,Enshi,NA,NA,NA,NA,132,193,132,Enshi Tujia and Miao,109.4689,30.2819,NA,州电力总公司,恩施州,湖北
2456A,0,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,112.5328,26.9089,NA,原169医院,衡阳,湖南
2457A,0,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,112.6194,26.9258,NA,衡阳化工总厂,衡阳,湖南
2458A,0,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,112.6211,26.8956,NA,珠晖区环保局,衡阳,湖南
2459A,0,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,112.6197,26.8733,NA,市委党校,衡阳,湖南
2460A,0,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,112.6006,26.8919,NA,市监测站,衡阳,湖南
2461A,0,Hunan,Hengyang,none,FALSE,FALSE,none,152,266,152,Hengyang,112.5664,26.9056,NA,真空机电公司,衡阳,湖南
2462A,0,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,111.5239,27.3033,NA,市水土所,邵阳,湖南
2463A,0,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,111.4733,27.2317,NA,市一中,邵阳,湖南
2464A,0,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,111.4908,27.2582,NA,市化工厂,邵阳,湖南
2465A,0,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,111.4503,27.2537,NA,市罐头厂,邵阳,湖南
2466A,0,Hunan,Shaoyang,none,FALSE,FALSE,none,155,291,155,Shaoyang,111.4328,27.2272,NA,市环保局,邵阳,湖南
2467A,0,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,112.4067,28.6428,NA,甘溪港,益阳,湖南
2468A,0,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,112.3458,28.5808,NA,市环保局,益阳,湖南
2469A,0,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,112.3439,28.56,NA,市特殊教育学校,益阳,湖南
2470A,0,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,112.3347,28.6047,NA,资阳区政务中心,益阳,湖南
2471A,0,Hunan,Yiyang,none,FALSE,FALSE,none,158,243,158,Yiyang,112.3744,28.5819,NA,赫山环保分局,益阳,湖南
2472A,0,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,113.0073,25.9061,NA,马头岭,郴州,湖南
2473A,0,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,113.0116,25.8226,NA,市职中,郴州,湖南
2474A,0,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,113.0119,25.8179,NA,兴隆步行街,郴州,湖南
2475A,0,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,113.0383,25.8071,NA,市审计局,郴州,湖南
2476A,0,Hunan,Chenzhou,none,FALSE,FALSE,none,151,353,151,Chenzhou,113.0348,25.7759,NA,市环保局,郴州,湖南
2477A,0,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,111.6217,26.2081,NA,零陵南津渡,永州,湖南
2478A,0,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,111.6156,26.4214,NA,市环境监测站,永州,湖南
2479A,0,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,111.6236,26.2331,NA,零陵区环保局,永州,湖南
2480A,0,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,111.5992,26.4364,NA,永州市环保局,永州,湖南
2481A,0,Hunan,Yongzhou,none,FALSE,FALSE,none,159,176,159,Yongzhou,111.5989,26.4519,NA,冷水滩区环保局,永州,湖南
2482A,0,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,109.9333,27.5733,NA,林科所,怀化,湖南
2483A,0,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,109.9453,27.5444,NA,河西地税局,怀化,湖南
2484A,0,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,109.9792,27.5342,NA,市四医院,怀化,湖南
2485A,0,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,109.9972,27.5578,NA,监测楼,怀化,湖南
2486A,0,Hunan,Huaihua,none,FALSE,FALSE,none,153,166,153,Huaihua,110.0394,27.583,NA,市委党校,怀化,湖南
2487A,0,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,111.9975,27.725,NA,电视发射台,娄底,湖南
2488A,0,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,111.9975,27.725,NA,市监测站,娄底,湖南
2489A,0,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,112.0194,27.7314,NA,市委党校,娄底,湖南
2490A,0,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,111.9561,27.7569,NA,涟钢,娄底,湖南
2491A,0,Hunan,Loudi,none,FALSE,FALSE,none,154,3,154,Loudi,111.9892,27.7044,NA,市政府,娄底,湖南
2492A,0,Hunan,Xiangxi,NA,NA,NA,NA,157,203,157,Xiangxi Tujia and Miao,109.6414,28.2558,NA,跃进水库,湘西州,湖南
2493A,0,Hunan,Xiangxi,NA,NA,NA,NA,157,203,157,Xiangxi Tujia and Miao,109.7325,28.3169,NA,州政府,湘西州,湖南
2494A,0,Hunan,Xiangxi,NA,NA,NA,NA,157,203,157,Xiangxi Tujia and Miao,109.6958,28.2675,NA,吉首市计生局,湘西州,湖南
2495A,0,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,111.2897,23.4792,NA,市环保,梧州,广西
2496A,0,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,111.3178,23.475,NA,云盖小学,梧州,广西
2497A,0,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,111.2353,23.415,NA,龙圩,梧州,广西
2498A,0,Guangxi,Wuzhou,none,FALSE,FALSE,none,76,162,76,Wuzhou,111.26,23.4794,NA,龙新,梧州,广西
2499A,0,Guangxi,Fangchenggang,none,FALSE,FALSE,none,67,281,67,Fangchenggang,108.3411,21.6158,NA,沙万,防城港,广西
2500A,0,Guangxi,Fangchenggang,none,FALSE,FALSE,none,67,281,67,Fangchenggang,108.3511,21.7631,NA,防城镇政府,防城港,广西
2501A,0,Guangxi,Fangchenggang,none,FALSE,FALSE,none,67,281,67,Fangchenggang,108.3506,21.6414,NA,大海花园,防城港,广西
2502A,0,Guangxi,Qinzhou,none,FALSE,FALSE,none,75,287,75,Qinzhou,108.6236,21.9667,NA,市环保站,钦州,广西
2503A,0,Guangxi,Qinzhou,none,FALSE,FALSE,none,75,287,75,Qinzhou,108.6553,21.9508,NA,市农科院,钦州,广西
2504A,0,Guangxi,Qinzhou,none,FALSE,FALSE,none,75,287,75,Qinzhou,108.5989,21.7431,NA,港区一小,钦州,广西
2505A,0,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,109.5681,23.1478,NA,德智高中,贵港,广西
2506A,0,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,109.6042,23.0672,NA,江南子站　,贵港,广西
2507A,0,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,109.6014,23.0944,NA,贵城子站,贵港,广西
2508A,0,Guangxi,Guigang,none,FALSE,FALSE,none,68,269,68,Guigang,109.5683,23.1036,NA,荷城子站,贵港,广西
2509A,0,Guangxi,Yulin,none,FALSE,FALSE,none,77,263,77,Yulin,110.1106,22.7019,NA,寒山水库,玉林,广西
2510A,0,Guangxi,Yulin,none,FALSE,FALSE,none,77,263,77,Yulin,110.1675,22.6411,NA,市监测站,玉林,广西
2511A,0,Guangxi,Yulin,none,FALSE,FALSE,none,77,263,77,Yulin,110.1433,22.6164,NA,南江一中,玉林,广西
2512A,0,Guangxi,Baise,none,FALSE,FALSE,none,64,257,64,Baise,106.6103,23.9011,NA,市监测站,百色,广西
2513A,0,Guangxi,Baise,none,FALSE,FALSE,none,64,257,64,Baise,106.6527,23.8844,NA,市中心血站,百色,广西
2514A,0,Guangxi,Hezhou,none,FALSE,FALSE,none,71,271,71,Hezhou,111.5269,24.4175,NA,环保小区,贺州,广西
2515A,0,Guangxi,Hezhou,none,FALSE,FALSE,none,71,271,71,Hezhou,111.5622,24.4072,NA,政协大楼,贺州,广西
2516A,0,Guangxi,Hechi,none,FALSE,FALSE,none,70,207,70,Hechi,108.2134,24.7121,NA,东仁乐园,河池,广西
2517A,0,Guangxi,Hechi,none,FALSE,FALSE,none,70,207,70,Hechi,108.054,24.6928,NA,市环保站,河池,广西
2518A,0,Guangxi,Hechi,none,FALSE,FALSE,none,70,207,70,Hechi,108.1009,24.6967,NA,市疾控中心,河池,广西
2519A,0,Guangxi,Laibin,none,FALSE,FALSE,none,72,192,72,Laibin,109.2131,23.7208,NA,来宾二中,来宾,广西
2520A,0,Guangxi,Laibin,none,FALSE,FALSE,none,72,192,72,Laibin,109.2317,23.7369,NA,来冶招待所,来宾,广西
2521A,0,Guangxi,Chongzuo,none,FALSE,FALSE,none,66,7,66,Chongzuo,107.3476,22.4137,NA,市环保局江州分局,崇左,广西
2522A,0,Guangxi,Chongzuo,none,FALSE,FALSE,none,66,7,66,Chongzuo,107.3701,22.3708,NA,城南新区,崇左,广西
2523A,0,Sichuan,Guangyuan,none,FALSE,FALSE,none,280,122,280,Guangyuan,105.8945,32.4535,NA,黑石坡,广元,四川
2524A,0,Sichuan,Guangyuan,none,FALSE,FALSE,none,280,122,280,Guangyuan,105.8242,32.4429,NA,老城,广元,四川
2525A,0,Sichuan,Guangyuan,none,FALSE,FALSE,none,280,122,280,Guangyuan,105.8153,32.4246,NA,南坝,广元,四川
2526A,0,Sichuan,Guangyuan,none,FALSE,FALSE,none,280,122,280,Guangyuan,105.8624,32.4285,NA,监测站,广元,四川
2527A,0,Sichuan,Suining,none,FALSE,FALSE,none,291,336,291,Suining,105.7519,30.5797,NA,石溪浩,遂宁,四川
2528A,0,Sichuan,Suining,none,FALSE,FALSE,none,291,336,291,Suining,105.68,30.6133,NA,市监测站,遂宁,四川
2529A,0,Sichuan,Suining,none,FALSE,FALSE,none,286,336,286,Nanchong,105.8161,30.6347,NA,行政中心,遂宁,四川
2530A,0,Sichuan,Suining,none,FALSE,FALSE,none,291,336,291,Suining,105.5956,30.475,NA,美宁食品公司,遂宁,四川
2531A,0,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,105.0331,29.5953,NA,市监测站,内江,四川
2532A,0,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,105.0717,29.5947,NA,东兴区政府,内江,四川
2533A,0,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,105.0653,29.5817,NA,内江二中,内江,四川
2534A,0,Sichuan,Neijiang,none,FALSE,FALSE,none,288,82,288,Neijiang,105.0406,29.5822,NA,内江日报社,内江,四川
2535A,0,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,103.7705,29.5467,NA,乐山大佛景区,乐山,四川
2536A,0,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,103.7627,29.5844,NA,牛耳桥,乐山,四川
2537A,0,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,103.7506,29.6007,NA,市第三水厂,乐山,四川
2538A,0,Sichuan,Leshan,none,FALSE,FALSE,none,281,124,281,Leshan,103.757,29.5634,NA,市监测站,乐山,四川
2539A,0,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,103.8986,30.0506,NA,蟆颐观,眉山,四川
2540A,0,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,103.8416,30.0874,NA,气象局,眉山,四川
2541A,0,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,103.8495,30.0691,NA,旭光小区,眉山,四川
2542A,0,Sichuan,Meishan,none,FALSE,FALSE,none,284,253,284,Meishan,103.8341,30.062,NA,市监测站,眉山,四川
2543A,0,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,106.631,30.518,NA,小平旧居,广安,四川
2544A,0,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,106.6303,30.4576,NA,市委,广安,四川
2545A,0,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,106.6271,30.4663,NA,友谊中学,广安,四川
2546A,0,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,106.6406,30.4844,NA,人工湖,广安,四川
2547A,0,Sichuan,Guang'an,none,FALSE,FALSE,none,279,120,279,Guang'an,106.6388,30.4551,NA,广电花园,广安,四川
2548A,0,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,107.5272,31.2797,NA,达州职业技术学院,达州,四川
2549A,0,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,107.525,31.215,NA,市环境监测站,达州,四川
2550A,0,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,107.4967,31.2108,NA,凤凰小区,达州,四川
2551A,0,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,107.5069,31.1956,NA,达县机关宾馆,达州,四川
2552A,0,Sichuan,Dazhou,none,FALSE,FALSE,none,276,348,276,Dazhou,107.4611,31.2058,NA,市政中心,达州,四川
2553A,0,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,103.009,30.0125,NA,大兴526台,雅安,四川
2554A,0,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,103.0013,29.9899,NA,建安厂,雅安,四川
2555A,0,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,103.0109,29.9834,NA,市政府,雅安,四川
2556A,0,Sichuan,Ya'an,none,FALSE,FALSE,none,292,304,292,Ya'an,103.0001,29.9816,NA,川农大,雅安,四川
2557A,0,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,106.7583,31.8475,NA,南龛公园,巴中,四川
2558A,0,Sichuan,Bazhong,none,FALSE,FALSE,none,274,74,274,Bazhong,106.7389,31.8711,NA,市环保局,巴中,四川
